Titel	Werktitel	Verfasser	Verlag	Verlagsort	Erscheinungsjahr	Erscheinungstermin	ISBN	Auflage	Preis	Seiten	Maß	Begleitmaterial	Reihe	Fußnote	Parallele Ausgabe	Hochschulschriftenvermerk	Datenträger	Wochenverzeichnisnummer	DDC-Sachgruppe	Schlagworte	Vollständige DDC-Notation	Inhaltsverzeichnis	Inhaltstext	Links	Desiderat
Theodizee : eine theologische Herausforderung	-	Christian Link	Vandenhoeck & Ruprecht	Göttingen	2022	-	9783525552919; 3525552912	2., ergänzte Auflage	(Festeinband : EUR 35.00 (DE), EUR 28.00 (DE) (Sonderpreis: Serienpreis (Fortsetzung)), EUR 36.00 (AT), EUR 29.00 (AT) (Sonderpreis: Serienpreis (Fortsetzung)))	340 Seiten	20 cm, 452 g	-	Theologische Bibliothek ; Band 3	-	Erscheint auch als: Online-Ausgabe	-	Band	22,A13; 21,N42	230; 100	Theodizee; Philosophie; Evangelische Theologie	231.8	https://d-nb.info/1243102314/04	-	-	-
From protology to eschatology : competing views on the origin and the end of the cosmos in Platonism and Christian thought	-	edited by Joseph Verheyden, Geert Roskam, and Gerd Van Riel	Mohr Siebeck	Tübingen	2022	-	9783161610097; 3161610091	-	(Broschur : circa EUR 80.00 (DE))	VIII, 262 Seiten	24 cm, 412 g	-	Studien und Texte zu Antike und Christentum ; 130	International conference From Protology to Eschatology and Back Again. Views on the Origin and the End of the Cosmos in Platonism and Christian Thought (07.06.-09.06.2017, Leuven)	Erscheint auch als: Online-Ausgabe	-	Band	22,A13; 21,N40	230; 100; 520	Kosmologie; Protologie; Eschatologie; Platonismus; Frühchristentum; Christliche Philosophie	231.765; 133.0901	https://d-nb.info/1242286330/04	http://deposit.dnb.de/cgi-bin/dokserv?id=daa230f640494365b684ab9897329fda&prov=M&dok_var=1&dok_ext=htm	-	-
Vegane Ernährung für Einsteiger : das wichtigste Basiswissen und schnelle Rezepte	-	Sebastian Copien & Niko Rittenau	Dorling Kindersley Verlag GmbH	München	2022	-	9783831043255; 3831043256	-	(Festeinband : EUR 19.95 (DE), EUR 20.60 (AT))	271 Seiten	25 cm, 1016 g	-	-	-	Erscheint auch als: Online-Ausgabe	-	Band	22,A13; 21,N18	640; 610; 100	-	-	https://d-nb.info/123234186X/04	http://deposit.dnb.de/cgi-bin/dokserv?id=6269430199354457b6a267bc4a782df6&prov=M&dok_var=1&dok_ext=htm	-	-
"Warum tust Du nichts?" : Leidenswege, Holzwege, Auswege	-	Denis Bobanović	LIT	Berlin; Münster	2021	-	9783643150509	-	(Broschur)	84 Seiten	21 cm	-	Philosophische Plädoyers ; Band 23	-	-	-	Band	22,A13	230; 100	Theodizee; Prozessphilosophie	231.8; 111.84	https://d-nb.info/1247132870/04	-	-	-
Das Geheimnis des Glücks bei den griechischen Philosophen	-	Kyriakos Chamalidis	Choros	Neustadt am Main	2021	-	9783933512253	-	(Broschur)	151 Seiten	21 cm	-	-	-	-	-	Band	22,A13	100	-	-	https://d-nb.info/1247119777/04	-	-	-
Fairness im Sport : zur Begründung einer Pädagogik der Fairness : ihre humanwissenschaftliche Verortung zwischen Diskursphilosophie, empirischer Moralpsychologie und erprobter Moralpädagogik	Fairneß im Sport	Ulrich Reichmann	LIT	Berlin; Münster	2021	-	9783643149992	-	(Broschur)	328 Seiten	24 cm	-	Sportwissenschaft ; Band 12	-	-	Dissertation; Universität Düsseldorf2000	Band	22,A13	796; 370; 100	Fairness; Ethik; Kohlberg, Lawrence; Moralisches Urteil; Sittliche Erziehung	796.01	https://d-nb.info/1246943794/04	-	-	-
Nachhaltiger Konsum und Beteiligungsgerechtigkeit : Impulse aus der christlichen Sozialethik zur Stärkung kritischer Konsument*innen	Konsument*innen als Akteur*innen einer nachhaltigen Entwicklung	Sebastian Salaske-Lentern	oekom verlag	München	2021	-	9783962383121; 3962383123	-	(Broschur : EUR 34.00 (DE), EUR 35.00 (AT))	291 Seiten	24 cm	-	Hochschulschriften zur Nachhaltigkeit ; 95	-	Erscheint auch als: Online-Ausgabe	Dissertation; Westfälischen Wilhelms-Universität Münster2020	Band	22,A13; 21,N49	230; 100; 333.7	Verbrauch; Nachhaltigkeit; Beteiligung; Soziale Gerechtigkeit; Umweltethik; Christliche Sozialethik	241.691	https://d-nb.info/1246833182/04	http://deposit.dnb.de/cgi-bin/dokserv?id=490d2cf1401c4c1caeea018751023daa&prov=M&dok_var=1&dok_ext=htm	-	-
Schwein und Zeit : Tiere, Politik, Revolte	-	Fahim Amir	Edition Nautilus	Hamburg	2021	-	9783960542742; 3960542747	2., vom Autor aktualisierte und ergänzte Auflage	(Broschur : EUR 16.00 (DE), EUR 16.50 (AT))	212 Seiten	21 cm, 259 g	-	Nautilus Flugschrift	-	-	-	Band	22,A13; 21,N41	300; 320; 100	Mensch; Tiere; Gesellschaft; Politik; Kultur; Tierethik	304.27	https://d-nb.info/1242489878/04	-	-	-
Die Gewalt des Rechts : Analyse und Kritik nach Benjamin und Menke	-	Christian Kalthöner	Nomos	Baden-Baden	2021	-	9783848783809; 3848783800	1. Auflage	(Broschur : circa EUR 57.00 (DE))	217 Seiten	23 cm, 358 g	-	-	-	-	Dissertation; Friedrich-Schiller-Universität Jena2021	Band	22,A13; 21,N31	340; 100	Benjamin, Walter; Agamben, Giorgio; Derrida, Jacques; Menke, Christoph; Recht; Gewalt	340.1	https://d-nb.info/1237769159/04	http://deposit.dnb.de/cgi-bin/dokserv?id=ab17671e35404345b4b6559d81e19803&prov=M&dok_var=1&dok_ext=htm	-	-
Moral als Bosheit : rechtsphilosophische Studien	-	Alexander Somek	Mohr Siebeck	Tübingen	2021	-	9783161608353; 3161608356	-	(Broschur : circa EUR 20.00 (DE))	VIII, 204 Seiten	19 cm, 194 g	-	-	-	Erscheint auch als: Online-Ausgabe	-	Band	22,A13; 21,N25	340; 100	Moral; Recht; Rechtsphilosophie	340.1	https://d-nb.info/1235771369/04	http://deposit.dnb.de/cgi-bin/dokserv?id=d2bd1f286b0140e49c80475540d21f04&prov=M&dok_var=1&dok_ext=htm; http://deposit.dnb.de/cgi-bin/dokserv?id=d2bd1f286b0140e49c80475540d21f04&prov=M&dok_var=2&dok_ext=htm	-	-
Berufsethik und Grundwerte in Japan : Erfolgsgeheimnisse jahrhundertealter Unternehmen	-	Tamayo Iwamura	Springer	Wiesbaden, Germany	2021	-	9783658348168; 365834816X	-	(Broschur : circa EUR 24.99 (DE), circa EUR 25.69 (AT), circa CHF 28.00 (freier Preis), circa EUR 23.36)	XI, 187 Seiten	21 cm, 222 g	-	-	-	Erscheint auch als: Online-Ausgabe	-	Band	22,A13; 21,N24	650; 100	Sozioökonomischer Wandel; Wertorientierung; Berufsethik	658.4001; 174.4	https://d-nb.info/1235239764/04	http://deposit.dnb.de/cgi-bin/dokserv?id=0027b8a0c5a44226b9613a391f2d9840&prov=M&dok_var=1&dok_ext=htm	-	-
Glücksversuche : von der Kunst, mit seiner Seele zu sprechen	-	Ariadne von Schirach	Tropen	Stuttgart	2021	-	9783608504811; 3608504818	-	(Festeinband : circa EUR 20.00 (DE), circa EUR 20.60 (AT))	274 Seiten	21 cm, 382 g	-	Tropen Sachbuch	-	Erscheint auch als: Online-Ausgabe	-	Band	22,A13; 21,N15	100; 150	Glück; Lebensführung; Philosophie	170.44	https://d-nb.info/1231006714/04	-	-	-
Perspektiven der Musikphilosophie	-	herausgegeen von Wolfgang Fuhrmann und Claus-Steffen Mahnkopf	Suhrkamp	Berlin	2021	-	9783518299616; 3518299611	Erste Auflage	(Broschur : circa EUR 24.00 (DE), circa EUR 24.70 (AT), circa CHF 34.50 (freier Preis))	369 Seiten	18 cm, 224 g	-	Suhrkamp-Taschenbuch Wissenschaft ; 2361	-	-	-	Band	22,A13; 21,N14	780; 100	Musikphilosophie	780.1	https://d-nb.info/1230568603/04	http://deposit.dnb.de/cgi-bin/dokserv?id=eb42f740c79248f2b2ff5c7e0f04e268&prov=M&dok_var=1&dok_ext=htm	-	-
Wie wir denken, wie wir fühlen : die Ursprünge unseres Bewusstseins	Feeling and knowing	Antonio Damasio ; aus dem Englischen von Sebastian Vogel	Carl Hanser Verlag	München	2021	-	9783446270947; 3446270949	1. Auflage	(Festeinband : circa EUR 22.00 (DE), circa EUR 22.70 (AT))	191 Seiten	21 cm, 299 g	-	-	-	Erscheint auch als: Online-Ausgabe	-	Band	22,A13; 21,N13	150; 610; 100	Bewusstsein; Verstand; Gefühl; Evolutionsbiologie; Neurobiologie; Neurophilosophie; Psychologie	153; 152.4	https://d-nb.info/1230156925/04	-	-	-
Rencontre	Begegnung	Carolin Meister & Jean-Luc Nancy	Diaphanes	Zürich	2021	-	9782889280773; 2889280772	-	(Broschur : EUR 25.00 (DE), EUR 25.70 (AT), CHF 30.00 (freier Preis))	102 Seiten	23 cm, 226 g	-	-	-	-	-	Band	22,A13; 21,N08	300; 100; 700	Begegnung	302	https://d-nb.info/1227629206/04	http://deposit.dnb.de/cgi-bin/dokserv?id=65247ebba63148179cffeb09e408873b&prov=M&dok_var=1&dok_ext=htm	-	-
The German Expressionist body and the philosophy of Arthur Schopenhauer : "The Triumph of the Will" c. 1905–1918	"The Triumph of the Will": the German Expressionist body c. 1905-1945 and the philosophy of Arthur Schopenhauer	Marc Brealey	Königshausen & Neumann	Würzburg	2021	-	9783826073069; 3826073061	-	(Broschur : circa EUR 39.80 (DE), circa EUR 41.00 (AT))	275 Seiten, 38 ungezählte Seiten Tafeln	24 cm	-	Beiträge zur Philosophie Schopenhauers ; Band 24	-	-	Dissertation; Durham University2018	Band	22,A13; 21,N07	700; 100	Schopenhauer, Arthur; Rezeption; Kunst; Expressionismus; Ästhetik	709.4309041	https://d-nb.info/1227086741/04	-	-	-
Die Relevanz der Irrelevanz : Aufsätze zur Medienphilosophie 2010-2021	-	Lorenz Engell, Christiane Voss	Brill, Wilhelm Fink	Paderborn	2021	-	9783770561964; 3770561961	-	(Broschur : circa EUR 49.90 (DE), circa EUR 51.30 (AT))	XVII, 464 Seiten	24 cm, 810 g	-	-	-	Erscheint auch als: Online-Ausgabe	-	Band	22,A13; 20,N50	300; 100	Medienphilosophie	302.2301	https://d-nb.info/122268814X/04	http://deposit.dnb.de/cgi-bin/dokserv?id=ceb78b3ff74040f0898c97150e8de43d&prov=M&dok_var=1&dok_ext=htm	-	-
Antisentimentaler Traktat	Traité antisentimental	Francesco Masci ; aus dem Französischen von Max Henninger	Matthes & Seitz Berlin	Berlin	2021	-	9783957579355; 395757935X	Erste Auflage	(Festeinband : circa EUR 20.00 (DE), circa EUR 20.00 (DE), circa EUR 20.60 (AT), circa CHF 26.90 (freier Preis))	159 Seiten	21 cm, 200 g	-	-	-	-	-	Band	22,A13; 20,N49	300; 100	Kulturkritik; Kulturphilosophie	306.01	https://d-nb.info/1222294885/04	http://deposit.dnb.de/cgi-bin/dokserv?id=cfddbdeeae054631b13b8513777a9a3f&prov=M&dok_var=1&dok_ext=htm	-	-
Therapieroboter in der Betreuung demenzbetroffener Personen : eine moralphilosophische Diskussion	-	Kathrin Schuster ; mit einem Vorwort von Prof. Dr. Hartmut Remmers	V&R unipress	Göttingen	2021	-	9783847112525; 384711252X	-	(Festeinband : EUR 40.00 (DE), EUR 42.00 (AT))	194 Seiten	24 cm, 410 g	-	Pflegewissenschaft und Pflegebildung ; Band 19	-	Erscheint auch als: Online-Ausgabe	Dissertation; Universität Osnabrück2020	Band	22,A13; 20,N38	100; 610	Senile Demenz; Altenpflege; Serviceroboter; Medizinische Ethik	174.296831; 241.69	https://d-nb.info/1217571051/04	-	-	-
Simmel-Handbuch : Leben - Werk - Wirkung	Simmel-Handbuch	Jörn Bohr, Gerald Hartung, Heike Koenig, Tim-Florian Steinbach (Hrsg.)	J.B. Metzler	Berlin, Germany	2021	-	9783476057594; 3476057593	-	(Festeinband : circa EUR 109.99 (DE), circa EUR 113.07 (AT), circa CHF 121.50 (freier Preis), circa EUR 102.79)	XVI, 535 Seiten	26 cm, 1223 g	-	-	-	Erscheint auch als: Online-Ausgabe	-	Band	22,A13; 20,N36	300; 100	Simmel, Georg; Rezeption	301.092	https://d-nb.info/1216578842/04	http://deposit.dnb.de/cgi-bin/dokserv?id=a9080508887943db9bb1654630fa4d35&prov=M&dok_var=1&dok_ext=htm	-	-
Experimenting at the boundaries of life : organic vitality in Germany around 1800	-	Joan Steigerwald	University of Pittsburgh Press	Pittsburgh, Pa	2019	-	9780822945536; 0822945533	-	(Festeinband : EUR 49.95)	xi, 460 Seiten	24 cm	-	Science and culture in the nineteenth century	-	-	-	Band	22,A13	570; 100	Naturgefühl; Vitalität; Biowissenschaften; Philosophie	570.94309034	https://d-nb.info/1196881804/04	-	-	-
Art as human practice : an aesthetics	Kunst als menschliche Praxis	Georg W. Bertram ; translated by Nathan Ross	Bloomsbury Academic	London; New York; Oxford; New Delhi; Sydney	2019	-	9781350063143; 1350063142; 1350063150; 9781350063150	-	(Festeinband)	x, 240 Seiten	22 cm	-	-	Lizenz des Verlages Suhrkamp, Berlin	-	-	Band	22,A13	700; 100	Ästhetik	701.17	https://d-nb.info/1185192948/04	-	-	-
The power within	-	Jamaal Cox	Europe books	London	2021	-	9791220107136	First edition	(Broschur : EUR 11.50 (DE))	83 Seiten	21 cm	-	Make worlds	-	-	-	Band	22,A13	130; 150; 200	-	-	https://d-nb.info/1235004007/04	-	-	-
Jenseits und Bewusstsein : welche Antworten geben uns Religion, Philosophie und Nahtoderfahrung?	-	Wolfgang Hermann Moissl	Basilides-Verlag	Nürnberg	2021	-	9783981766851; 3981766857	Zweite überarbeitete Auflage Paperback	(Broschur : EUR 18.50 (DE), EUR 19.10 (AT))	408 Seiten	22 cm, 583 g	-	-	-	-	-	Band	22,A13; 21,N29	200; 130	Jenseits; Religion; Nahtoderfahrung	202.3	https://d-nb.info/1236926072/04	-	-	-
Antike Fluchtafeln und das Neue Testament : Materialität - Ritualpraxis - Texte	-	herausgegeben von Michael Hölscher, Markus Lau und Susanne Luther	Mohr Siebeck	Tübingen	2021	-	9783161575921; 316157592X	-	(Gewebe : circa EUR 165.00 (DE))	XII, 570 Seiten	24 cm, 1007 g	-	Wissenschaftliche Untersuchungen zum Neuen Testament ; 474	"Die Beiträge des Bandes gehen auf die Tagung "Verflucht und Zugenäht. Antike Fluchtafeln und das Neue Testament" (Universität Mainz, 5.-7. April 2018) zurück ..." - Vorwort	Erscheint auch als: Online-Ausgabe	-	Band	22,A13; 21,N25	220; 130; 930	Bibel; Fluchtafel; Fluch; Altertum; Schadenzauber; Ritus	225.04; 133.440901	https://d-nb.info/1235769577/04	http://deposit.dnb.de/cgi-bin/dokserv?id=248dd3daf9824a40b1ead26b35c4f737&prov=M&dok_var=1&dok_ext=htm; http://deposit.dnb.de/cgi-bin/dokserv?id=248dd3daf9824a40b1ead26b35c4f737&prov=M&dok_var=2&dok_ext=htm	-	-
Parkers Astrologie : alles über die Grundlagen, Tierkreiszeichen und Planeten : das Standardwerk	Parkers' astrologie	Julia und Derek Parker	DK	München	2021	-	9783831042210; 3831042217	-	(Festeinband : EUR 39.95 (DE), EUR 41.10 (AT))	495 Seiten	29 cm, 2044 g	-	-	-	-	-	Band	22,A13; 21,N18	130	-	-	https://d-nb.info/1232345660/04	http://deposit.dnb.de/cgi-bin/dokserv?id=f8dba38c21494e99ad4eb04827707dfc&prov=M&dok_var=1&dok_ext=htm	-	-
Versionen des Selbst : komplexes Identitätserleben als klinische und gesellschaftliche Herausforderung	-	Gudrun Prinz/Andrea Harms/Erich Lehner (Hrsg.)	Brandes & Apsel	Frankfurt a.M., Deutschland	2022	-	9783955583231; 3955583236	-	(Broschur : circa EUR 39.90 (DE), circa EUR 41.10 (AT))	310 Seiten	24 cm	-	Jahrbuch Selbstpsychologie ; [N.F.] Band 4	-	-	-	Band	22,A13; 21,N47	610; 150	Identität; Selbst-Psychologie; Psychoanalytiker	616.8917	https://d-nb.info/1253537658/04	-	-	-
Experienzielles Coaching : Körper und Emotionen konstruktiv nutzen	-	Ulrich Siegrist	Ernst Reinhardt Verlag	München	2022	-	9783497031016; 3497031011	-	(Broschur : circa EUR 24.90 (DE), circa EUR 25.60 (AT))	135 Seiten	23 cm	-	Personzentrierte Beratung & Therapie ; Band 17	-	Erscheint auch als: Online-Ausgabe	-	Band	22,A13; 21,N51	150	Coaching	158.3	https://d-nb.info/1247559971/04	-	-	-
Burn-out für Fortgeschrittene : wie Sie die Erschöpfungsspirale Schritt für Schritt und nachhaltig hinter sich lassen	-	Eva-Maria Prokop	Kampenwand Verlag	Vachendorf	2022	-	9783986600105; 3986600108	-	Nova MD : (Broschur : EUR 14.85 (DE), EUR 15.30 (AT), CHF 15.48 (freier Preis))	247 Seiten	22 cm	-	-	"Ein Praxisbuch" - Umschlag	-	-	Band	22,A13; 21,N49	150	-	-	https://d-nb.info/1246964384/04	-	-	-
Deutung	-	Timo Storck	Verlag W. Kohlhammer	Stuttgart	2022	-	9783170412101; 3170412108	1. Auflage	(Broschur : circa EUR 36.00 (DE), circa EUR 37.10 (AT))	186 Seiten	21 cm, 227 g	-	Grundelemente psychodynamischen Denkens ; Band 8	-	Erscheint auch als: Online-Ausgabe	-	Band	22,A13; 21,N48	150; 610	Psychoanalyse; Deutung	150.195	https://d-nb.info/1246382423/04	-	-	-
Das erschöpfte Gehirn	-	Dr. med. Michael Nehls ; gelesen von Alexander Gamnitzer	Lagato	Leipzig	2022	-	9783955679309; 3955679306	-	EUR 17.90 (DE) (freier Preis), EUR 17.90 (AT) (freier Preis), CHF 21.50 (freier Preis)	1 CD	-	-	-	-	Erscheint auch als: Druck-Ausgabe	-	Audiodisk	22,A13; 21,N45	610; 150	Hirnfunktion; Erschöpfung; Gesunde Lebensführung	612.82; 613.79	-	-	-	-
Freundschaft, die uns im Leben trägt	-	Margot Käßmann	bene!	München	2022	-	9783963400148; 3963400145	-	(Broschur : EUR 12.00 (DE), EUR 12.40 (AT))	191 Seiten	19 cm, 206 g	-	-	-	Erscheint auch als: Druck-Ausgabe; Erscheint auch als: Online-Ausgabe	-	Band	22,A13; 21,N45	230; 150	Freundschaft; Christliche Existenz	248.4	https://d-nb.info/124494100X/04	http://deposit.dnb.de/cgi-bin/dokserv?id=84845c2e8cdb4450ba35529b52274b85&prov=M&dok_var=1&dok_ext=htm	-	-
Der Weg zur eigenen Persönlichkeit : wie Bindungserfahrungen uns lebenslang prägen	A compelling idea: how we become the persons we are	Alan Sroufe ; aus dem Englischen von Maren Klostermann	Klett-Cotta	Stuttgart	2022	-	9783608980820; 3608980822	-	(Festeinband : circa EUR 25.00 (DE), circa EUR 25.70 (AT))	209 Seiten	22 cm, 361 g	-	Fachbuch	-	Erscheint auch als: Online-Ausgabe	-	Band	22,A13; 21,N44	150	Affektive Bindung; Persönlichkeitsentwicklung	155.25	https://d-nb.info/1244528137/04	http://deposit.dnb.de/cgi-bin/dokserv?id=26daa2db53404a5fabcdd38daae11822&prov=M&dok_var=1&dok_ext=htm	-	-
Mehr Resilienz in meinem Kita-Alltag	-	Alexandra Karr-Meng	Klett Kita GmbH	Stuttgart	2022	-	9783960462019; 3960462018	-	(Broschur : EUR 14.95 (DE), EUR 15.40 (AT))	64 Seiten	26 cm	-	Professionell und stark in der Kita	Auf dem Umschlag: Übungen, Impulse und Tipps für innere Stärke	-	-	Band	22,A13; 21,N44	370; 150	-	-	https://d-nb.info/1244498327/04	-	-	-
Spiritueller Schiffbruch? : sich selbst und anderen in Sinnnot helfen	-	Sarah Pohl	Vandenhoeck & Ruprecht	Göttingen	2022	-	9783525453353; 3525453353	-	(Broschur : EUR 20.00 (DE), EUR 21.00 (AT))	155 Seiten	21 cm, 203 g	-	-	-	-	-	Band	22,A13; 21,N42	200; 150	Spiritualität; Sinnkrise; Bewältigung	204.4	https://d-nb.info/1243103248/04	-	-	-
Jedes Verhalten hat seinen Sinn	-	Dorothee Gutknecht, Holger Jessel, Bettina Lamm, Jörg Maywald	Herder	Freiburg; Basel; Wien	2022	-	9783451392054; 3451392054	-	(Broschur : circa EUR 28.00 (DE), circa EUR 28.80 (AT), circa CHF 38.90 (freier Preis))	176 Seiten	24 cm, 450 g	-	-	"Herausfordernden Kindern in der KiTa begegnen" - Umschlag	Erscheint auch als: Online-Ausgabe	-	Band	22,A13; 21,N42	370; 150	Kleinkind; Abweichendes Verhalten; Verhaltensstörung; Pädagogische Handlung; Resilienz; Erzieherin	372.218019	https://d-nb.info/1243010649/04	http://deposit.dnb.de/cgi-bin/dokserv?id=c9d59be9a2444d14b473126656defb8f&prov=M&dok_var=1&dok_ext=htm	-	-
Vorurteilen und Diskriminierung in der Kita begegnen : vorurteilsbewusste Bildung und Erziehung als inklusives Praxiskonzept	-	Sandra Richter	Herder	Freiburg; Basel; Wien	2022	-	9783451391859; 3451391856	-	(Broschur : circa EUR 22.00 (DE), circa EUR 22.70 (AT), circa CHF 30.90 (freier Preis))	159 Seiten	26 cm, 532 g	-	-	-	Erscheint auch als: Online-Ausgabe	-	Band	22,A13; 21,N42	370; 150	Vorurteil; Diskriminierung; Pädagogische Handlung; Inklusion; Vorschulerziehung	372.218019	https://d-nb.info/1243008873/04	http://deposit.dnb.de/cgi-bin/dokserv?id=70005a79bca647be9d4732f2475abca0&prov=M&dok_var=1&dok_ext=htm	-	-
Wörterzauber statt Sprachgewalt : achtsam sprechen in Kita, Krippe und Kindertagespflege	-	Lea Wedewardt	Herder	Freiburg im Breisgau	2022	-	9783451391118; 3451391112	-	(Broschur : circa EUR 15.00 (DE), circa EUR 15.50 (AT), circa CHF 21.90 (freier Preis))	111 Seiten	24 cm, 292 g	-	Blickschulung: erkennen - reflektieren - verändern	-	Erscheint auch als: Online-Ausgabe	-	Band	22,A13; 21,N42	370; 150	Kommunikationsverhalten; Einfühlung; Achtung; Wortwahl; Vorschulerziehung	372.21019	https://d-nb.info/1243008393/04	http://deposit.dnb.de/cgi-bin/dokserv?id=544b52c5fd8f4ddcb8c7896056ace96c&prov=M&dok_var=1&dok_ext=htm	-	-
Augenblicke der Achtsamkeit für Erzieherinnen und Erzieher	-	-	Herder	Freiburg im Breisgau	2022	-	9783451391910; 3451391910	-	(keine Bindung in Behältnis : EUR 12.00 (DE) (freier Preis), EUR 12.00 (AT) (freier Preis), CHF 18.50 (freier Preis))	68 ungezählte Seiten	Behältnis 11 x 16 x 4 cm, 364 g	-	-	-	-	-	Karte	22,A13; 21,N42	370; 150	Stressbewältigung; Achtsamkeit; Erzieherin; Vorschulerziehung	372.21019	-	http://deposit.dnb.de/cgi-bin/dokserv?id=46d20591539a49bd9de35458a53e2601&prov=M&dok_var=1&dok_ext=htm	-	-
Nachbesprechung von Zwangsmaßnahmen : ein Praxisleitfaden	-	Lieselotte Mahler, Alexandre Wullschleger, Anna Oster	Psychiatrie Verlag	Köln	2022	-	9783966051019; 396605101X	1. Auflage	(Broschur : EUR 30.00 (DE), EUR 30.90 (AT))	129 Seiten	24 cm	-	Psychosoziale Arbeitshilfen ; 42	-	Erscheint auch als: Online-Ausgabe	-	Band	22,A13; 21,N22	610; 150	Psychiatrische Klinik; Zwangsmaßnahme; Debriefing	616.891	https://d-nb.info/123425770X/04	-	-	-
Mentale Intelligenz : wie Sie die Kraft Ihrer Gedanken zielgerichtet nutzen	-	Petra Bernatzeder	Wiley-VCH	Weinheim	2022	-	9783527510771; 352751077X	-	(Broschur : circa EUR 16.99 (DE))	238 Seiten	22 cm, 308 g	-	-	-	Erscheint auch als: Online-Ausgabe	-	Band	22,A13; 21,N15	150	-	-	https://d-nb.info/1231097906/04	-	-	-
Good habits, Bad habits : Gewohnheiten für immer ändern	-	Wendy Wood ; aus dem amerikanischen Englisch von Heide Lutosch	Piper	München	2022	-	9783492070799; 3492070795	-	(Festeinband : EUR 18.00 (DE), EUR 18.50 (AT), CHF 24.50 (freier Preis))	335 Seiten	22 cm, 533 g	-	-	"Bad habits" im Titel durchgestrichen	Erscheint auch als: Online-Ausgabe	-	Band	22,A13; 21,N14	150	Verhaltensmodifikation; Gewohnheit	152.33	https://d-nb.info/1230573720/04	-	-	-
Klimakrise und Gesundheit : zu den Risiken einer menschengemachten Dynamik für Leib und Seele	-	Martin Scherer/Josef Bergholf/Helmwart Hierdeis (Hg.)	Vandenhoeck & Ruprecht	Göttingen	2022	-	9783525407714; 3525407718	-	(Broschur : EUR 30.00 (DE), EUR 31.00 (AT))	213 Seiten	21 cm, 275 g	-	-	-	Erscheint auch als: Online-Ausgabe	-	Band	22,A13; 21,N12	610; 360; 150	Anthropogene Klimaänderung; Gesundheit; Psychische Belastung	616.988	https://d-nb.info/1229530568/04	-	-	-
Komplexität in der Psychotherapie : Psychotherapie klientengerecht und nachhaltig gestalten	-	Rainer Sachse	Hogrefe	Göttingen	2022	-	9783801731274; 3801731278	1. Auflage	(Broschur : circa EUR 34.95 (DE), circa CHF 44.39, circa CHF 45.50 (freier Preis))	295 Seiten	24 cm, 556 g	-	-	-	Erscheint auch als: Online-Ausgabe	-	Band	22,A13; 20,N52	610; 150	Psychotherapeutischer Prozess; Komplexität; Forschung; Psychotherapie; Wissenschaftstheorie; Erkenntnistheorie	616.8914	https://d-nb.info/1223792994/04	http://deposit.dnb.de/cgi-bin/dokserv?id=fb97566d405b47809b7b7a9355f827fe&prov=M&dok_var=1&dok_ext=htm	-	-
Die Kunst da zu sein : häufig, selten und nie gestellte Fragen zur Achtsamkeit	-	Michael Huppertz	Mabuse-Verlag	Frankfurt am Main	2022	-	9783863215552; 3863215559	-	(Broschur : circa EUR 24.95 (DE), circa EUR 25.70 (AT), circa CHF 32.50 (freier Preis))	298 Seiten	21 cm, 459 g	-	-	-	Erscheint auch als: Online-Ausgabe	-	Band	22,A13; 20,N43	150; 610; 290	Achtsamkeit; Aufmerksamkeit; Entspannung	158.12	https://d-nb.info/1219525332/04	-	-	-
Raus aus der Selbstblockade : wie wir unserem Leben eine neue Richtung geben	-	Mirriam Prieß	Goldmann	München	2022	-	9783442178766; 3442178762	1. Auflage, vollständige Taschenbuchausgabe	(Broschur : circa EUR 10.00 (DE), circa EUR 10.30 (AT), circa CHF 14.50 (freier Preis))	285 Seiten	19 cm, 248 g	-	-	-	Erscheint auch alsDruck-Ausgabe; Erscheint auch alsOnline-Ausgabe; Erscheint auch als	-	Band	22,A13; 20,N17	150	-	158.1	https://d-nb.info/1207857742/04	http://deposit.dnb.de/cgi-bin/dokserv?id=14f2a1da9f2c4705970af36dcb8e93cc&prov=M&dok_var=1&dok_ext=htm	-	-
Amo a la mujer que soy	Ich liebe die Frau, die ich bin	Linda Jarosch ; Álvaro Alemany Briz	Sal Terrae	Maliaño, Cantabria	2021	-	9788429330427	-	(Broschur)	149 Seiten	22 cm	-	-	-	-	-	Band	22,A13	150; 230	Frau; Selbstbeobachtung; Selbstliebe	155.333	https://d-nb.info/124747299X/04	-	-	-
W obliczu przyszłosci : jak radzić sobie z kryzysem egzystencjalnym wobec zagrozeń klimatycznych	Warum uns der Klimawandel an innere Grenzen bringt	Richard Stiegler ; przekład Alicja Lehrke	Virgo	Warszawa	2021	-	9788365400307	Wydanie I	(Broschur)	140 Seiten	21 cm	-	-	-	-	-	Band	22,A13	150; 333.7; 360	-	-	https://d-nb.info/1247267024/04	-	-	-
El camino hacia mi corazón : relatos de las grandes religiones	Der Weg ins eigene Herz	Anselm Grün	Mensajero	Bilbao	2021	-	9788427146167	-	(Broschur)	231 Seiten	20 cm	-	Colección Espiritualidad ; 21	-	-	-	Band	22,A13	200; 150	Weltreligion; Weisheit; Lebensführung	204	https://d-nb.info/1243179139/04	-	-	-
